obs_id,train_id,fgm,period,shot_clock,dribbles,touch_time,shot_dist,pts_type,close_def_dist,shooter_height,defender_height,player_name
id_000340,test,NA,3,7.3,0,0.9,19.8,2,5.7,83,82,jason thompson
id_000341,test,NA,3,17.7,0,0.1,6.4,2,2.7,82,85,marreese speights
id_000342,train,1,4,5.1,0,0.6,4.2,2,3.8,85,85,tyler zeller
id_000343,train,0,4,22.2,0,-0.1,3.1,2,2.3,79,81,rasual butler
id_000344,train,1,4,18.7,2,3.2,5.4,2,4.4,83,76,giannis antetokounmpo
id_000345,valid,0,1,10,0,-0.2,15.4,2,2.2,78,79,cj miles
id_000346,train,0,2,4.9,0,0.7,5.5,2,1.6,80,83,lebron james
id_000347,train,0,3,5.1,0,0.5,21.3,2,5.5,82,85,jordan hill
id_000348,train,0,2,1.5,2,3.3,21.3,3,1.8,74,75,mario chalmers
id_000349,train,1,3,9.2,3,6,13.5,2,2,73,73,kyle lowry
id_000350,valid,1,4,20.3,1,1.8,2.3,2,7.8,78,81,greivis vasquez
id_000351,train,1,2,17.5,0,0.8,4.6,2,4.9,77,81,jamal crawford
id_000352,train,1,3,6.7,5,7.1,17.8,2,4.7,74,82,cj watson
id_000353,valid,1,4,21.3,1,2.1,6.8,2,1.9,79,79,joe johnson
id_000354,train,0,2,8.3,0,1,24.6,3,4.9,74,75,avery bradley
id_000355,test,NA,3,6.7,0,0.7,23.9,3,2.7,75,71,donald sloan
id_000356,train,0,3,11.9,1,2,4.4,2,2,69,74,isaiah thomas
id_000357,test,NA,1,13.4,2,3.4,16,2,3.4,79,83,paul pierce
id_000358,train,1,2,17.7,0,5.3,3.9,2,1.9,75,82,kyrie irving
id_000359,test,NA,4,20.3,1,1.6,6,2,1.8,77,78,jamal crawford
id_000360,train,1,1,18.9,5,5.2,3.8,2,4.4,76,81,elfrid payton
id_000361,train,1,4,10.4,0,0.8,22.5,3,4.9,78,75,tim hardaway jr.
id_000362,train,1,3,6,0,0.6,4.2,2,3.5,73,81,eric bledsoe
id_000363,test,NA,4,9.8,5,4.7,19.9,2,5.3,75,83,reggie jackson
id_000364,train,1,3,9.8,7,7.9,19.5,2,3.8,77,83,jamal crawford
id_000365,train,1,2,15.2,0,1.5,6.7,2,1.3,81,83,jj hickson
id_000366,test,NA,1,14,2,2,4.6,2,1.1,82,85,anthony davis
id_000367,train,1,1,20.1,4,4.3,15.9,2,3.4,77,81,lance stephenson
id_000368,valid,0,3,3.2,0,1,0.9,2,0.7,85,83,andrew bogut
id_000369,valid,1,2,12.22,0,0.9,26,3,4,79,78,wesley johnson
id_000370,train,1,2,15.2,0,0.9,4.5,2,3.5,83,83,channing frye
id_000371,train,1,5,9.6,1,2.5,5.5,2,2.6,79,81,paul pierce
id_000372,train,1,3,19,0,1.2,2.4,2,2.4,85,82,jerome jordan
id_000373,test,NA,3,3.5,0,1.4,1.1,2,1.8,85,80,timofey mozgov
id_000374,train,1,2,19.6,6,5.8,6.2,2,3.8,81,78,Al-Farouq Aminu
id_000375,train,1,2,24,0,0.3,2,2,7.2,77,73,zach lavine
id_000376,train,0,3,5,1,1.6,14,2,4,79,77,jimmy butler
id_000377,test,NA,4,12.5,0,0.8,25.5,3,5.5,69,74,nate robinson
id_000378,test,NA,3,19,2,2.4,11.9,2,4,77,77,rodney stuckey
id_000379,test,NA,4,19.6,4,3.9,24.4,3,5.2,77,76,arron afflalo
id_000380,train,0,1,7,0,0.9,19.6,2,8,82,83,jordan hill
id_000381,train,0,3,5.3,1,1.6,5.6,2,2.5,79,78,michael kidd-gilchrist
id_000382,train,0,4,5.9,3,2.1,14.9,2,4.1,78,82,tim hardaway jr.
id_000383,valid,0,3,3,0,0.9,3.5,2,0.7,76,78,tony allen
id_000384,test,NA,2,17,1,1.8,19.4,2,4.7,79,78,kawhi leonard
id_000385,train,1,3,5.9,0,1,21.6,2,7.4,82,81,blake griffin
id_000386,train,1,2,12.6,1,1.9,2.9,2,1.6,81,81,carlos boozer
id_000387,valid,0,2,7.6,0,1,5.8,2,0.9,80,82,kenneth faried
id_000388,test,NA,2,17.5,5,6,8.2,2,0,80,85,lebron james
id_000389,train,1,1,11,1,1.6,4.6,2,3.7,81,79,marcus morris
id_000390,test,NA,1,10.9,1,3,6.9,2,2.8,85,82,jonas valanciunas
id_000391,train,0,4,20,0,0.9,24.2,3,8.6,74,73,jimmer fredette
id_000392,train,0,3,11.9,1,1.4,12.2,2,2.2,77,78,rodney stuckey
id_000393,test,NA,3,24,1,0.6,1.5,2,3.2,77,82,bradley beal
id_000394,train,0,4,11.4,5,4.8,18.1,2,5.9,73,86,darren collison
id_000395,train,1,4,24,0,0,1,2,2.8,77,85,anthony morrow
id_000396,train,1,2,3.5,2,2.8,3.5,2,2.1,85,83,pau gasol
id_000397,valid,1,1,8.6,0,1.8,0.8,2,4.6,76,81,tony allen
id_000398,train,1,2,16.9,0,0.6,0.5,2,6.9,82,80,anthony davis
id_000399,train,1,1,4.2,1,2.2,4.6,2,2.6,85,73,pau gasol
id_000400,train,0,4,10.3,3,2.6,3.2,2,2.5,73,71,jose juan barea
id_000401,test,NA,2,23,0,1.9,0.7,2,1.8,76,85,victor oladipo
id_000402,train,0,3,3,2,1.9,10.5,2,3,71,81,shane larkin
id_000403,test,NA,1,4.1,0,1.5,21.9,2,6.9,83,83,tim duncan
id_000404,test,NA,2,16.8,7,5.7,18.4,2,3.5,73,78,jose juan barea
id_000405,test,NA,1,8.4,0,1.4,21.5,2,3.8,83,80,jason thompson
id_000406,valid,0,3,14,0,0,1.7,2,2.3,75,77,jeremy lin
id_000407,train,0,1,24,0,0,0.9,2,3,85,77,omer asik
id_000408,valid,0,3,24,0,0.5,16.7,2,0.9,82,83,serge ibaka
id_000409,train,1,3,16.9,1,1.5,4.6,2,2.4,85,85,nikola vucevic
id_000410,test,NA,4,14.3,0,0.7,20.9,3,2.9,75,75,kyrie irving
id_000411,test,NA,1,5.2,0,1.8,21.5,2,2.2,83,85,Nene
id_000412,train,1,2,14.3,0,0.7,1.9,2,3.4,83,82,giannis antetokounmpo
id_000413,valid,0,2,11.9,12,12,8.5,2,1.8,75,73,derrick rose
id_000414,valid,0,2,7,0,1.2,1.4,2,3.1,83,85,mason plumlee
id_000415,valid,1,4,17.7,6,4.9,19.7,2,6.6,73,81,D.J. Augustin
id_000416,train,0,4,24,0,0.8,1.8,2,2.1,83,81,mason plumlee
id_000417,train,0,4,10.3,3,3.3,4.3,2,1.7,80,77,luc mbah a moute
id_000418,train,0,1,8.2,0,0.8,22.3,3,3.4,80,79,hollis thompson
id_000419,valid,1,3,9.9,0,1,5.2,2,5.1,85,83,tyler zeller
id_000420,test,NA,3,16.1,0,0.8,10.9,2,6,85,83,kelly olynyk
id_000421,train,1,4,8.5,0,1.3,1.7,2,1.2,81,81,shawne williams
id_000422,train,1,3,11.7,2,3.7,7.8,2,3.8,82,80,ryan anderson
id_000423,valid,0,4,7.7,3,4.3,14.5,2,1.3,79,77,evan fournier
id_000424,train,1,2,22.7,0,1.1,12.4,2,7.8,80,81,hollis thompson
id_000425,train,0,2,18.6,0,0.6,5.1,2,3.4,81,85,carlos boozer
id_000426,train,1,2,6.5,1,1.8,6.1,2,1.7,76,79,dwyane wade
id_000427,train,1,2,13.7,0,0.7,3.9,2,0.7,74,73,avery bradley
id_000428,test,NA,4,14.9,2,1,21.1,2,3,75,80,beno udrih
id_000429,test,NA,2,11.6,2,3.9,24.9,3,1.7,76,79,cj mccollum
id_000430,test,NA,4,7,0,0.6,8.9,2,1.9,77,75,anthony morrow
id_000431,test,NA,4,6,0,0.9,24.4,3,5.8,73,74,shabazz napier
id_000432,train,0,2,9.6,0,0.8,25.8,3,6.6,76,76,victor oladipo
id_000433,train,0,1,8.6,2,2.9,18.4,2,4.6,83,80,chris bosh
id_000434,train,1,3,21.5,0,1,24.5,3,7.1,73,78,lou williams
id_000435,train,0,4,8,8,6.9,11.7,2,5.4,76,75,jrue holiday
id_000436,valid,0,3,9.8,9,8.3,18.1,2,2.8,73,75,darren collison
id_000437,valid,1,3,3,3,4.2,25.2,3,2.6,78,80,dante exum
id_000438,train,1,4,12.3,1,2.2,3.4,2,2.7,81,79,jeff green
id_000439,train,1,3,7,0,0.7,22.6,3,8.7,78,81,cj miles
id_000440,test,NA,3,13,1,1,14.6,3,3.8,75,81,jose calderon
id_000441,train,1,3,19.3,0,1,5.8,2,2.4,81,78,darrell arthur
id_000442,train,1,1,13.7,1,1.8,23.2,2,4.3,75,74,kyrie irving
id_000443,train,0,2,18.7,6,4.8,24,3,2.3,73,71,aaron brooks
id_000444,train,0,3,9.6,0,0.9,24.4,3,4.8,79,79,paul pierce
id_000445,train,0,2,10.5,1,1.5,22.6,3,7.6,81,85,jeff green
id_000446,train,0,4,11.9,2,1.8,10.2,2,1.7,77,79,anthony morrow
id_000447,train,0,2,6.6,0,0.9,24.7,3,5.4,81,79,marvin williams
id_000448,test,NA,1,10.4,6,5.1,22.2,2,5.4,77,78,kentavious caldwell-pope
id_000449,train,1,2,13.7,3,3.8,11.2,2,2.5,74,73,jeff teague
id_000450,train,1,4,8.4,3,7.8,12.7,2,3.5,83,82,chris bosh
id_000451,test,NA,1,4.3,1,3.9,24,2,3.9,77,79,rodney stuckey
id_000452,train,0,3,6,2,3.8,7,2,2.5,79,80,evan turner
id_000453,train,0,3,13,2,2.7,8.4,2,5.5,75,80,goran dragic
id_000454,train,1,4,5.7,2,5.5,11.2,2,2,79,75,shaun livingston
id_000455,train,0,1,4.5,18,17.1,20.6,2,4.5,73,79,brian roberts
id_000456,valid,1,2,15.5,0,0.8,3.7,2,2.4,85,76,timofey mozgov
id_000457,train,0,3,16.8,0,1.3,24.7,3,11.7,80,75,paul millsap
id_000458,test,NA,3,24,0,0.1,3.3,2,2.4,83,82,joakim noah
id_000459,train,0,3,9,2,4.4,11.5,2,3,82,79,markieff morris
id_000460,train,0,4,8.3,2,3.5,2.2,2,2.2,80,83,jerami grant
id_000461,train,0,3,5,2,2.8,17.8,2,5.3,82,85,ryan anderson
id_000462,train,1,3,5.2,2,6.6,9,2,1.9,85,83,marc gasol
id_000463,train,1,4,11.1,0,0.6,4.1,2,2.5,82,82,Amar'e Stoudemire
id_000464,train,1,3,13.6,1,2,21.5,2,6.4,85,80,spencer hawes
id_000465,train,0,1,20.5,1,1.7,4.9,2,3.4,78,73,kj mcdaniels
id_000466,test,NA,3,6.6,16,14.8,25.6,3,6.3,80,78,lebron james
id_000467,valid,1,1,19.3,1,2.1,24.5,3,5,81,83,shawne williams
id_000468,train,1,2,14.9,12,10.1,3.8,2,2.1,74,73,mario chalmers
id_000469,train,1,1,2.8,0,0.8,15.1,2,2.8,83,75,Nene
id_000470,valid,0,2,10,1,1.2,0.3,2,2.3,85,83,andrew bogut
id_000471,train,1,3,24,1,0.6,6,2,4.2,83,76,mason plumlee
id_000472,test,NA,2,13.1,0,1,22.8,3,5.3,81,82,luol deng
id_000473,valid,0,1,17,0,1.2,26.4,3,10.7,82,79,serge ibaka
id_000474,train,1,1,11.8,0,0.6,3.7,2,4.3,80,73,thaddeus young
id_000475,train,0,2,15.2,0,1.1,24.5,3,3.3,81,79,shawne williams
id_000476,train,0,2,5.8,2,1.6,17.3,2,4.8,81,81,jared sullinger
id_000477,test,NA,3,4.1,2,2.1,11.1,2,4.2,75,73,jarrett jack
id_000478,test,NA,3,4,2,3,13.9,2,3.8,79,80,quincy acy
id_000479,train,1,4,14,2,2.6,4.8,2,2.2,81,83,tobias harris
id_000480,valid,1,3,5,2,2.8,2.6,2,13.4,73,77,brandon jennings
id_000481,valid,0,1,2.7,0,3.4,5.9,2,2.3,83,80,jason thompson
id_000482,train,1,1,3.9,1,1.6,6.6,2,3.6,82,85,al jefferson
id_000483,test,NA,1,3.3,4,4.5,19.3,2,8.4,73,80,kyle lowry
id_000484,test,NA,3,9.8,0,0.8,19.9,2,7.9,81,80,tobias harris
id_000485,train,1,1,12.1,0,1.5,1.8,2,2.6,85,79,timofey mozgov
id_000486,train,1,1,10.8,2,4.8,5.3,2,2.5,85,85,steven adams
id_000487,train,0,4,12,0,0.8,25.1,3,6,75,79,steve blake
id_000488,train,0,1,23.7,0,0.9,4.9,2,1.8,83,81,lamarcus aldridge
id_000489,test,NA,4,4.1,5,6.4,4.5,2,1.1,76,85,elfrid payton
id_000490,train,1,1,16.1,3,4.2,18,2,3.5,75,73,monta ellis
id_000491,train,0,5,21.6,2,2.5,25.4,3,2.9,75,73,jarrett jack
id_000492,test,NA,4,8.2,3,4.7,9.1,2,2.6,80,81,carmelo anthony
id_000493,train,1,3,9.6,0,0.9,24.6,3,3.1,79,76,gerald green
id_000494,train,0,1,6.4,0,2.2,25.1,3,5.2,74,75,jeff teague
id_000495,train,0,4,9.1,0,1.1,23.7,3,2.4,73,80,lou williams
id_000496,train,1,1,6.3,5,7.3,12.7,2,7.4,77,76,arron afflalo
id_000497,train,1,1,6.5,0,1,20.7,2,6.4,81,81,shawne williams
id_000498,train,1,3,8.7,1,1.8,1.3,2,1.1,82,85,jordan hill
id_000499,test,NA,4,9,8,6.8,26.4,3,5.3,79,85,wesley johnson
id_000500,train,0,4,13.6,0,1,22.3,3,3.9,79,82,nick young
id_000501,train,1,2,9,0,0.9,23.1,2,7.2,81,80,marvin williams
id_000502,valid,1,3,5.6,0,1,22.9,3,2.1,80,80,wilson chandler
id_000503,valid,1,2,18.2,4,4.3,4,2,2.1,80,73,gordon hayward
id_000504,valid,1,4,18.6,6,6,7.2,2,1.8,77,81,arron afflalo
id_000505,train,0,4,18,4,5,15.1,2,4.2,82,81,kevin love
id_000506,test,NA,1,14.5,0,0.9,25.7,3,8.4,78,79,dante exum
id_000507,train,0,3,16.1,4,6.7,3.3,2,0.3,77,85,james harden
id_000508,test,NA,2,2.8,0,0.9,20.6,2,9.1,85,77,brook lopez
id_000509,valid,0,4,18.8,0,0.7,23.1,3,7.2,80,82,lebron james
id_000510,train,0,3,4.7,0,0.7,26.3,3,4.3,75,73,damian lillard
id_000511,test,NA,3,9.6,19,15.8,1.7,2,1.4,76,85,victor oladipo
id_000512,train,1,2,9.3,1,3.2,20,2,3.8,77,78,bradley beal
id_000513,train,1,2,5.3,0,0.8,16.9,2,5.1,81,82,kevin seraphin
id_000514,valid,1,4,11.6,3,4.6,3.2,2,3.5,78,81,alonzo gee
id_000515,valid,0,3,11.3,0,0.6,24.3,3,9.1,81,81,chris copeland
id_000516,train,1,3,11.8,2,7.7,4,2,2,82,80,jordan hill
id_000517,valid,1,1,13.9,2,2.6,13.4,2,4.9,80,81,boris diaw
id_000518,train,0,4,1.8,1,5.8,1.5,2,2,83,86,greg monroe
id_000519,train,1,1,19.6,0,1.2,23.7,3,6.1,78,75,alan anderson
id_000520,valid,0,2,9,3,3.5,19.7,2,3.7,79,81,wesley johnson
id_000521,test,NA,3,14,1,1.4,19.8,2,5.6,83,80,kevin garnett
id_000522,valid,1,1,4.6,2,4.7,16.8,2,5.1,85,82,brook lopez
id_000523,train,1,2,3.2,3,3.8,27.3,3,5,75,81,stephen curry
id_000524,train,0,2,6.7,1,2.7,21.1,2,4.7,78,83,pj tucker
id_000525,train,1,2,22.3,0,1.2,24.4,3,5.1,75,81,derrick rose
id_000526,test,NA,2,12.4,0,1,3.6,2,1.1,82,80,aron baynes
id_000527,valid,1,2,8.4,0,0.9,24.6,3,9.3,75,75,reggie jackson
id_000528,valid,1,3,6.9,0,1.2,21.8,2,6.7,85,83,brook lopez
id_000529,test,NA,1,5.4,0,0.5,3.9,2,3.1,82,78,aron baynes
id_000530,test,NA,3,0.5,2,1.7,19.2,2,2.4,80,79,andrew wiggins
id_000531,train,0,4,12.9,9,7.3,9.3,2,2,80,82,boris diaw
id_000532,train,1,4,24,13,13.9,5.2,2,7.2,76,83,john wall
id_000533,train,0,1,14.7,2,2.5,7.5,2,0.8,82,85,blake griffin
id_000534,train,1,4,19,5,4.9,12.6,2,6.7,73,75,lou williams
id_000535,train,0,4,12,0,1,17,2,3.7,80,82,brandon bass
id_000536,train,1,3,9.4,0,0.9,18.8,2,6.6,85,85,pau gasol
id_000537,train,0,4,2.9,16,13.8,11.6,2,4.5,73,75,trey burke
id_000538,train,1,1,15.3,10,8.7,16.1,2,5.7,75,81,russell westbrook
id_000539,train,1,2,21.3,0,0.9,2.2,2,8.8,76,81,victor oladipo
id_000540,valid,0,3,23.8,0,0.9,5.2,2,2.1,85,85,rudy gobert
id_000541,train,1,4,18.2,1,1.8,8.2,2,3.1,83,81,mason plumlee
id_000542,test,NA,1,12,1,1.9,21.4,2,5.1,76,83,wayne ellington
id_000543,valid,0,5,7.2,0,0.7,22.5,3,3.5,78,76,danny green
id_000544,train,1,4,14.7,13,9,25,3,3.9,75,76,kyrie irving
id_000545,train,1,2,11.3,7,6.3,17.7,2,4.4,73,73,kyle lowry
id_000546,train,0,3,8.9,18,14.3,3.1,2,2.1,80,85,gordon hayward
id_000547,test,NA,1,20.8,0,0.6,3.4,2,3.7,77,83,kentavious caldwell-pope
id_000548,train,0,1,24,0,0,3,2,1.8,80,79,hollis thompson
id_000549,train,0,1,3.1,1,3.1,24.7,3,3.6,75,77,russell westbrook
id_000550,valid,0,3,11,3,2.6,15.4,2,3.9,80,79,wilson chandler
id_000551,test,NA,3,12.2,0,0.8,19.8,2,4.9,82,75,Amar'e Stoudemire
id_000552,train,0,4,24,0,0.6,1.8,2,1.7,79,80,thabo sefolosha
id_000553,train,0,1,17.1,2,3.2,11.7,2,2.7,80,80,andrew wiggins
id_000554,test,NA,1,10.9,0,1.3,23.9,3,8.1,75,78,beno udrih
id_000555,valid,0,2,9.3,1,1.6,16.6,2,5.3,83,83,demarcus cousins
id_000556,train,0,2,14.7,4,3.8,14.4,2,2.5,76,80,victor oladipo
id_000557,train,0,4,12.8,0,0.8,2.1,2,1.7,82,82,marreese speights
id_000558,train,0,3,22.7,0,2.2,2.7,2,0.1,83,85,enes kanter
id_000559,valid,0,3,11.3,1,3.4,25,3,4.3,75,73,stephen curry
id_000560,test,NA,2,17.6,6,6.1,24,3,4,76,78,wayne ellington
id_000561,valid,1,1,8.8,0,0.8,26,3,8.7,85,77,spencer hawes
id_000562,train,1,1,15.1,7,7.2,17.7,2,7.4,79,76,solomon hill
id_000563,train,1,3,7.8,5,5.8,8.2,2,4.1,82,82,al horford
id_000564,valid,1,4,2,0,0.9,20.4,2,4.7,83,85,demarcus cousins
id_000565,test,NA,4,24,0,0,1.6,2,2.1,83,82,lamarcus aldridge
id_000566,valid,1,2,11.6,0,1.5,19.8,2,6.5,82,80,blake griffin
id_000567,train,0,3,10.4,19,14.8,4.6,2,2.1,74,83,jeff teague
id_000568,valid,0,2,0,0,0.9,3.5,2,2.7,80,83,brandon bass
id_000569,train,0,3,18,0,0.8,25.4,3,4.2,80,80,carmelo anthony
id_000570,test,NA,3,7.9,21,17.2,3.2,2,1.9,78,82,tyreke evans
id_000571,train,1,1,14.9,0,1.2,21.1,3,2.3,81,82,patrick patterson
id_000572,train,0,3,22.5,1,0.8,15.1,2,5.1,81,81,lavoy allen
id_000573,train,1,1,11.9,1,1.7,8.9,2,2.1,80,79,andrew wiggins
id_000574,train,1,4,20.2,2,5,24.9,3,4,79,78,nick young
id_000575,test,NA,4,12.9,7,10.6,11.9,2,4.5,78,82,michael carter-williams
id_000576,train,0,2,17.3,7,6.8,19.2,2,5,73,82,mo williams
id_000577,valid,1,2,12.3,13,12,11.7,2,3.3,75,79,derrick rose
id_000578,train,0,3,8.4,0,0.8,24.6,3,4.5,85,81,Dirk Nowitzki
id_000579,test,NA,4,10.4,3,2.8,3.2,2,0,81,76,chris copeland
id_000580,valid,1,2,13.4,3,2.7,8.6,2,1.5,80,80,hollis thompson
id_000581,train,0,2,5,0,0.9,24.5,3,5.1,80,82,trevor booker
id_000582,test,NA,2,12.7,0,1.2,15.4,2,6.2,82,83,nick collison
id_000583,valid,1,2,21,0,0.6,2.2,2,6.7,79,80,shawn marion
id_000584,train,1,4,18.5,4,6,14.1,2,3,71,75,ty lawson
id_000585,train,0,3,14.6,12,10.1,20.6,2,2.6,77,78,jamal crawford
id_000586,train,1,2,24,0,0,3.2,2,2.9,83,75,enes kanter
id_000587,train,0,1,16.5,9,6.6,8.4,2,3.2,73,71,mike conley
id_000588,train,0,4,6.8,4,5,7,2,0.4,85,85,pau gasol
id_000589,test,NA,3,11.1,0,1.4,3.7,2,2,85,83,nikola vucevic
id_000590,valid,0,4,12.3,0,1.1,1.9,2,1.6,83,85,enes kanter
id_000591,train,1,3,15,9,7.4,11.4,2,4.8,73,76,chris paul
id_000592,train,0,3,14.7,3,2.6,3.7,2,1,83,83,joakim noah
id_000593,valid,1,4,9,1,1.2,21.4,2,3.5,81,75,jared sullinger
id_000594,valid,0,3,21.4,0,0.9,24.4,3,14.3,79,76,gerald green
id_000595,test,NA,1,19.9,4,3.3,4.9,2,2,79,78,michael kidd-gilchrist
id_000596,valid,0,2,6.4,0,0.8,24.4,3,4.9,75,81,devin harris
id_000597,train,1,1,17,4,3.7,10.7,2,2.3,78,76,manu ginobili
id_000598,train,1,3,10.6,1,3.6,17.8,2,2.3,79,77,kawhi leonard
id_000599,train,1,1,20.5,3,2.6,7.9,2,1.2,77,76,anthony morrow
id_000600,test,NA,3,11.1,0,1,23,3,4,80,77,andrew wiggins
id_000601,valid,0,3,8.1,6,5.6,13.1,2,0.4,77,79,wesley matthews
id_000602,test,NA,3,19.2,0,0.8,3.3,2,2.1,77,82,kentavious caldwell-pope
id_000603,train,1,1,16,0,0.8,4.8,2,1.1,83,85,marcin gortat
id_000604,valid,1,2,10.4,0,0.8,22.5,3,5.4,80,80,demarre carroll
id_000605,test,NA,3,11.6,2,8.2,19.3,2,6,83,85,demarcus cousins
id_000606,test,NA,4,12.22,0,0.9,3.3,2,4.8,82,81,jordan hill
id_000607,train,1,1,12.22,0,0.9,2.7,2,3.3,81,78,jj hickson
id_000608,train,1,2,16.1,0,1,6.2,2,1.5,85,81,brook lopez
id_000609,test,NA,6,9.8,0,0.7,14.5,2,4.7,82,77,al jefferson
id_000610,train,0,3,10,4,5.3,5.3,2,2.7,75,82,damian lillard
id_000611,test,NA,3,11.4,0,1.1,2.9,2,0.9,85,81,marc gasol
id_000612,train,1,2,9.9,1,2.3,8.1,2,1.8,75,80,ben gordon
id_000613,train,0,3,9.1,0,0.9,23.6,3,2.7,78,79,kj mcdaniels
id_000614,train,1,1,2.6,0,1,23.3,3,13.5,81,80,luol deng
id_000615,valid,0,4,10.2,3,6,7.4,2,1.6,85,81,nikola vucevic
id_000616,train,0,4,20,0,0,21.6,2,3.2,83,80,enes kanter
id_000617,train,0,1,24,0,1.2,1.9,2,3.6,85,81,rudy gobert
id_000618,train,1,4,13.7,0,0.9,6.9,2,2.3,85,79,jerome jordan
id_000619,valid,1,4,8.5,1,1.9,16.7,2,4.4,81,81,darrell arthur
id_000620,train,1,1,20.1,0,1.2,1.4,2,3.3,78,80,pj tucker
id_000621,test,NA,1,9.2,0,0.9,22.9,3,3,75,75,stephen curry
id_000622,train,1,3,18.4,1,2.8,25.3,3,6,75,81,jose calderon
id_000623,train,1,1,8.9,3,3.3,14.4,2,2.5,83,80,lamarcus aldridge
id_000624,train,0,1,5.3,5,5.7,10.1,2,0,77,76,gerald henderson
id_000625,train,0,2,16.7,1,0.9,8.8,2,2.5,83,74,nerlens noel
id_000626,valid,0,2,11.4,2,6.3,4.3,2,1.2,80,78,carmelo anthony
id_000627,train,0,3,17.6,0,0.8,25,3,10,80,81,wilson chandler
id_000628,valid,1,2,15.7,2,2.2,20.4,2,4.6,81,79,marcus morris
id_000629,train,1,2,11.3,0,0.6,5.3,2,5.2,82,79,chris andersen
id_000630,test,NA,3,15.9,0,1.1,23.7,3,4.4,76,77,jj redick
id_000631,test,NA,2,12.22,2,3.4,13.7,2,3.1,77,79,wesley matthews
id_000632,train,0,4,8,0,0.8,24.5,3,3.6,81,77,robert covington
id_000633,train,1,1,6.9,0,1.2,23.8,3,4.2,74,73,ronnie price
id_000634,test,NA,2,15,0,0.9,24,3,6.2,80,79,rudy gay
id_000635,train,1,1,13.7,2,2.6,17.8,2,4.2,81,85,david west
id_000636,train,0,2,12.6,4,4.2,2.2,2,4.1,69,85,isaiah thomas
id_000637,train,1,4,2.2,3,4.6,5.5,2,4.7,73,82,patrick beverley
id_000638,train,0,3,12.6,3,2.6,11.4,2,3.1,71,75,ty lawson
id_000639,valid,0,5,6,4,4.3,16.1,2,8.1,76,73,jj redick
id_000640,valid,1,1,16.6,0,0.5,4.3,2,4,80,76,demarre carroll
id_000641,test,NA,4,16.1,1,2.5,2.1,2,2.7,83,85,nerlens noel
id_000642,train,0,4,8.1,2,1.9,6.9,2,1.9,82,83,derrick favors
id_000643,test,NA,3,6.1,1,1.4,23.1,3,4.9,75,75,ray mccallum
id_000644,train,0,4,19.4,3,4.7,5.4,2,2,81,85,jared sullinger
id_000645,valid,0,4,6.4,0,0.9,5.1,2,2.8,85,81,cody zeller
id_000646,train,1,4,5.7,0,0.7,1.9,2,7.8,81,82,jj hickson
id_000647,train,0,2,6,3,4.7,7,2,1.7,78,69,greivis vasquez
id_000648,test,NA,4,20,2,4,20.3,2,5.2,77,80,kentavious caldwell-pope
id_000649,valid,0,2,12.2,1,2.1,6.2,2,1.7,82,79,ryan anderson
id_000650,test,NA,1,12,4,3.7,20.5,2,5.4,80,79,rudy gay
id_000651,valid,1,4,21.4,0,1.2,3.8,2,2.7,75,78,brandon knight
id_000652,test,NA,1,10,1,4.4,4.4,2,1.9,82,85,Amar'e Stoudemire
id_000653,test,NA,4,1,2,2.6,19.6,2,1.8,79,76,klay thompson
id_000654,train,0,4,7.6,0,0.9,20.2,2,4.7,82,85,marreese speights
id_000655,train,0,1,8.8,1,2.2,5.4,2,1.6,83,80,andre drummond
id_000656,train,1,2,3,0,0.8,3.8,2,3.8,83,77,nerlens noel
id_000657,test,NA,4,13.9,0,0.7,18.7,2,4.6,81,82,luis scola
id_000658,train,0,4,11.5,12,12.2,24.7,3,4.8,73,74,darren collison
id_000659,valid,1,1,1,0,0.7,23,3,5.9,80,83,mike scott
id_000660,test,NA,3,21.3,1,1.7,7.1,2,3.9,80,76,rudy gay
id_000661,train,0,1,6.8,1,2.7,4.6,2,1.7,83,85,enes kanter
id_000662,valid,1,1,10.7,0,0.8,19.5,2,4.7,73,73,brian roberts
id_000663,train,1,1,16.5,8,6.8,18.1,2,5.1,75,75,stephen curry
id_000664,valid,0,2,8.5,1,2.2,19.7,2,5.4,75,85,brandon knight
id_000665,train,1,4,12.2,0,0.8,22.1,3,4.8,79,80,wesley johnson
id_000666,train,0,1,19.6,6,5.1,25,2,8,78,75,michael carter-williams
id_000667,test,NA,2,20.7,5,4.8,2.3,2,10.7,76,83,john wall
id_000668,train,0,1,14,0,0.9,20.7,2,1.9,79,81,paul pierce
id_000669,train,0,5,13.2,3,3,4.9,2,0.6,79,77,solomon hill
id_000670,valid,1,2,4.7,1,1.5,11.5,2,1,79,73,evan fournier
id_000671,valid,1,4,10.7,13,12.4,3.7,2,2,75,73,stephen curry
id_000672,train,1,2,8.8,1,2.4,4.1,2,2,85,78,jonas valanciunas
id_000673,test,NA,1,21,3,4.5,0.9,2,4.6,75,81,stephen curry
id_000674,train,0,7,6.3,17,17.7,15.9,2,5,73,83,mike conley
id_000675,train,1,1,11.1,1,1.4,1.2,2,1.5,82,82,nick collison
id_000676,train,0,3,21.5,0,0.9,26.2,3,6.3,77,75,marco belinelli
id_000677,test,NA,2,8.1,8,8.7,10.1,2,1.8,80,82,rudy gay
id_000678,train,1,1,15.6,1,1.3,1.9,2,3.9,75,85,goran dragic
id_000679,train,0,1,16,0,0.9,18.2,2,7.8,81,73,kris humphries
